ppt_id,lg_struc,trial_idx,task,rt,time_elapsed,item_type,button_pressed,responded_correctly,chosen_response,target_form,target_idcs,foil_form,foil_idcs
8btsn2sj1mvml2a,sfx,353,2afc,275,489461,triplet,1,False,koqeje,rucuje,1 2 5,koqeje,7 12 5
8btsn2sj1mvml2a,sfx,356,2afc,462,491732,pair,0,False,lucu,koda,7 8,lucu,6 2
8btsn2sj1mvml2a,sfx,359,2afc,117,493773,pair,0,False,vuxo,muqe,10 12,vuxo,11 4
8btsn2sj1mvml2a,sfx,362,2afc,291,496611,triplet,0,True,qimuqe,qimuqe,9 10 12,daxobu,8 4 3
8btsn2sj1mvml2a,sfx,365,2afc,221,498695,pair,0,False,koqe,davu,8 11,koqe,7 12
8btsn2sj1mvml2a,sfx,368,2afc,537,501118,pair,0,True,cuje,cuje,2 5,muqi,10 9
8btsn2sj1mvml2a,sfx,371,2afc,332,504025,triplet,1,False,vumuru,rucuje,1 2 5,vumuru,11 10 1
8btsn2sj1mvml2a,sfx,374,2afc,528,506427,pair,1,True,qimu,qimu,9 10,jemu,5 10
bsg3r4qn3aovryx,nom,305,2afc,1302,300382,triplet,0,True,ruculu,ruculu,1 2 3,kojemu,7 12 5
bsg3r4qn3aovryx,nom,308,2afc,1258,303518,pair,1,True,rucu,rucu,1 2,xoqi,11 4
bsg3r4qn3aovryx,nom,311,2afc,1424,306765,pair,1,True,daqe,daqe,8 9,ruvu,1 6
bsg3r4qn3aovryx,nom,314,2afc,1724,311145,triplet,1,True,qimuvu,qimuvu,4 5 6,vucuqe,6 2 9
bsg3r4qn3aovryx,nom,317,2afc,961,314693,triplet,0,True,buxoje,buxoje,10 11 12,xoburu,11 10 1
bsg3r4qn3aovryx,nom,320,2afc,502,317744,triplet,1,False,daqilu,buxoje,10 11 12,daqilu,8 4 3
bsg3r4qn3aovryx,nom,323,2afc,723,320336,pair,1,True,daqe,daqe,8 9,koje,7 12
bsg3r4qn3aovryx,nom,326,2afc,1001,323243,pair,1,False,buqe,xoje,11 12,buqe,10 9
bsg3r4qn3aovryx,nom,329,2afc,567,325771,pair,1,False,xoqi,xoje,11 12,xoqi,11 4
bsg3r4qn3aovryx,nom,332,2afc,675,328329,pair,0,False,vucu,buxo,10 11,vucu,6 2
bsg3r4qn3aovryx,nom,335,2afc,675,330849,pair,1,True,muvu,muvu,5 6,jeda,12 8
bsg3r4qn3aovryx,nom,338,2afc,1730,334395,pair,1,False,mubu,buxo,10 11,mubu,5 10
bsg3r4qn3aovryx,nom,341,2afc,469,336725,pair,1,False,vucu,koda,7 8,vucu,6 2
bsg3r4qn3aovryx,nom,344,2afc,962,339577,pair,1,False,koje,culu,2 3,koje,7 12
bsg3r4qn3aovryx,nom,347,2afc,1252,342668,pair,0,False,buqe,culu,2 3,buqe,10 9
bsg3r4qn3aovryx,nom,350,2afc,708,345925,triplet,0,False,daqilu,qimuvu,4 5 6,daqilu,8 4 3
bsg3r4qn3aovryx,nom,353,2afc,2075,349842,pair,1,True,koda,koda,7 8,luxo,3 11
bsg3r4qn3aovryx,nom,356,2afc,1768,353426,pair,0,True,qimu,qimu,4 5,mubu,5 10
bsg3r4qn3aovryx,nom,359,2afc,535,356483,triplet,1,True,ruculu,ruculu,1 2 3,xoburu,11 10 1
bsg3r4qn3aovryx,nom,362,2afc,1022,359331,pair,0,False,jeda,qimu,4 5,jeda,12 8
bsg3r4qn3aovryx,nom,365,2afc,284,361454,pair,1,True,rucu,rucu,1 2,ruvu,1 6
bsg3r4qn3aovryx,nom,368,2afc,408,363758,pair,1,True,muvu,muvu,5 6,luxo,3 11
bsg3r4qn3aovryx,nom,371,2afc,898,367268,triplet,0,False,vucuqe,kodaqe,7 8 9,vucuqe,6 2 9
bsg3r4qn3aovryx,nom,374,2afc,1217,371087,triplet,1,False,kojemu,kodaqe,7 8 9,kojemu,7 12 5
ga8595lj5775exw,sfx,305,2afc,6033,188385,triplet,1,True,rucuje,rucuje,1 2 5,vumuru,11 10 1
ga8595lj5775exw,sfx,308,2afc,2845,193858,triplet,0,False,koqeje,kodavu,7 8 11,koqeje,7 12 5
ga8595lj5775exw,sfx,311,2afc,2022,197695,pair,1,True,koda,koda,7 8,buvu,3 11
ga8595lj5775exw,sfx,314,2afc,2605,202868,triplet,1,False,lucuqi,kodavu,7 8 11,lucuqi,6 2 9
ga8595lj5775exw,sfx,317,2afc,2099,206812,pair,1,False,lucu,qimu,9 10,lucu,6 2
ga8595lj5775exw,sfx,320,2afc,2212,210905,pair,1,False,jemu,buxo,3 4,jemu,5 10
ga8595lj5775exw,sfx,323,2afc,4276,216979,pair,0,False,rulu,rucu,1 2,rulu,1 6
ga8595lj5775exw,sfx,326,2afc,3553,222316,pair,1,False,rulu,davu,8 11,rulu,1 6
ga8595lj5775exw,sfx,329,2afc,809,224993,pair,0,False,muqi,muqe,10 12,muqi,10 9
ga8595lj5775exw,sfx,332,2afc,583,228168,triplet,0,True,qimuqe,qimuqe,9 10 12,vumuru,11 10 1
ga8595lj5775exw,sfx,335,2afc,2438,233123,triplet,1,True,buxolu,buxolu,3 4 6,daxobu,8 4 3
ga8595lj5775exw,sfx,338,2afc,2040,237015,pair,0,False,qeda,xolu,4 6,qeda,12 8
ga8595lj5775exw,sfx,341,2afc,651,239556,pair,0,False,muqi,cuje,2 5,muqi,10 9
ga8595lj5775exw,sfx,344,2afc,647,242102,pair,0,True,rucu,rucu,1 2,vuxo,11 4
ga8595lj5775exw,sfx,347,2afc,867,244792,pair,1,True,koda,koda,7 8,lucu,6 2
ga8595lj5775exw,sfx,350,2afc,1435,248060,pair,0,False,qeda,buxo,3 4,qeda,12 8
ga8595lj5775exw,sfx,353,2afc,983,250968,pair,1,True,muqe,muqe,10 12,vuxo,11 4
ga8595lj5775exw,sfx,356,2afc,735,253580,pair,0,True,qimu,qimu,9 10,jemu,5 10
ga8595lj5775exw,sfx,359,2afc,954,256399,pair,1,True,davu,davu,8 11,koqe,7 12
ga8595lj5775exw,sfx,362,2afc,811,259856,triplet,0,True,rucuje,rucuje,1 2 5,koqeje,7 12 5
ga8595lj5775exw,sfx,365,2afc,1001,263427,triplet,0,False,lucuqi,buxolu,3 4 6,lucuqi,6 2 9
ga8595lj5775exw,sfx,368,2afc,1162,267137,triplet,0,True,qimuqe,qimuqe,9 10 12,daxobu,8 4 3
ga8595lj5775exw,sfx,371,2afc,773,269839,pair,1,True,cuje,cuje,2 5,koqe,7 12
ga8595lj5775exw,sfx,374,2afc,1231,272937,pair,0,True,xolu,xolu,4 6,buvu,3 11
jofjkzjgotah5k4,pfx,305,2afc,6461,330070,pair,0,True,qimu,qimu,9 10,muqi,10 9
jofjkzjgotah5k4,pfx,308,2afc,1185,333085,pair,1,True,cuqi,cuqi,12 9,rulu,6 2
jofjkzjgotah5k4,pfx,311,2afc,1099,336760,triplet,0,True,cuqimu,cuqimu,12 9 10,jeqeda,8 4 3
jofjkzjgotah5k4,pfx,314,2afc,865,339435,pair,1,True,ruda,ruda,6 3,cuje,12 8
jofjkzjgotah5k4,pfx,317,2afc,780,341990,pair,1,False,dabu,buxo,11 7,dabu,3 11
jofjkzjgotah5k4,pfx,320,2afc,432,344933,triplet,0,False,jeqeda,rudaqe,6 3 4,jeqeda,8 4 3
jofjkzjgotah5k4,pfx,323,2afc,650,348160,triplet,0,False,bumuko,cuqimu,12 9 10,bumuko,11 10 1
jofjkzjgotah5k4,pfx,326,2afc,617,350687,pair,1,True,xoje,xoje,7 8,koru,1 6
jofjkzjgotah5k4,pfx,329,2afc,595,353965,triplet,1,True,buxoje,buxoje,11 7 8,xocuvu,7 12 5
jofjkzjgotah5k4,pfx,332,2afc,553,356263,pair,0,False,dabu,daqe,3 4,dabu,3 11
jofjkzjgotah5k4,pfx,335,2afc,1075,359185,pair,0,True,qimu,qimu,9 10,buqe,11 4
jofjkzjgotah5k4,pfx,338,2afc,766,361847,pair,1,True,cuqi,cuqi,12 9,vumu,5 10
jofjkzjgotah5k4,pfx,341,2afc,446,364897,triplet,0,False,bumuko,vukolu,5 1 2,bumuko,11 10 1
jofjkzjgotah5k4,pfx,344,2afc,1290,367990,pair,0,True,ruda,ruda,6 3,vumu,5 10
jofjkzjgotah5k4,pfx,347,2afc,481,370291,pair,0,True,buxo,buxo,11 7,rulu,6 2
jofjkzjgotah5k4,pfx,350,2afc,281,372430,pair,0,False,muqi,kolu,1 2,muqi,10 9
jofjkzjgotah5k4,pfx,353,2afc,474,374763,pair,1,False,cuje,daqe,3 4,cuje,12 8
jofjkzjgotah5k4,pfx,356,2afc,480,377141,pair,0,False,xocu,kolu,1 2,xocu,7 12
jofjkzjgotah5k4,pfx,359,2afc,929,380031,pair,0,False,xocu,xoje,7 8,xocu,7 12
jofjkzjgotah5k4,pfx,362,2afc,522,382444,pair,1,True,vuko,vuko,5 1,koru,1 6
jofjkzjgotah5k4,pfx,365,2afc,479,385600,triplet,0,True,vukolu,vukolu,5 1 2,xocuvu,7 12 5
jofjkzjgotah5k4,pfx,368,2afc,530,388020,pair,1,True,vuko,vuko,5 1,buqe,11 4
jofjkzjgotah5k4,pfx,371,2afc,463,391064,triplet,0,True,buxoje,buxoje,11 7 8,ruluqi,6 2 9
jofjkzjgotah5k4,pfx,374,2afc,659,394200,triplet,0,True,rudaqe,rudaqe,6 3 4,ruluqi,6 2 9
5ptfmrj3scxesqk,nom,305,2afc,4163,174305,pair,0,True,muvu,muvu,5 6,luxo,3 11
5ptfmrj3scxesqk,nom,308,2afc,2165,178386,pair,1,False,vucu,buxo,10 11,vucu,6 2
5ptfmrj3scxesqk,nom,311,2afc,1797,182097,pair,0,True,culu,culu,2 3,koje,7 12
5ptfmrj3scxesqk,nom,314,2afc,1662,186401,triplet,0,True,kodaqe,kodaqe,7 8 9,vucuqe,6 2 9
5ptfmrj3scxesqk,nom,317,2afc,2615,190885,pair,1,True,rucu,rucu,1 2,ruvu,1 6
5ptfmrj3scxesqk,nom,320,2afc,1953,195394,triplet,0,True,ruculu,ruculu,1 2 3,xoburu,11 10 1
5ptfmrj3scxesqk,nom,323,2afc,1648,198899,pair,1,False,mubu,buxo,10 11,mubu,5 10
5ptfmrj3scxesqk,nom,326,2afc,1229,202059,pair,0,True,xoje,xoje,11 12,buqe,10 9
5ptfmrj3scxesqk,nom,329,2afc,1180,205141,pair,1,True,rucu,rucu,1 2,xoqi,11 4
5ptfmrj3scxesqk,nom,332,2afc,1947,208988,pair,0,True,daqe,daqe,8 9,koje,7 12
5ptfmrj3scxesqk,nom,335,2afc,873,211742,pair,0,True,koda,koda,7 8,vucu,6 2
5ptfmrj3scxesqk,nom,338,2afc,1036,214648,pair,1,True,muvu,muvu,5 6,jeda,12 8
5ptfmrj3scxesqk,nom,341,2afc,753,217273,pair,0,True,koda,koda,7 8,luxo,3 11
5ptfmrj3scxesqk,nom,344,2afc,736,219864,pair,0,True,daqe,daqe,8 9,ruvu,1 6
5ptfmrj3scxesqk,nom,347,2afc,2343,224781,triplet,0,True,qimuvu,qimuvu,4 5 6,daqilu,8 4 3
5ptfmrj3scxesqk,nom,350,2afc,971,228360,triplet,1,True,ruculu,ruculu,1 2 3,kojemu,7 12 5
5ptfmrj3scxesqk,nom,353,2afc,807,231006,pair,1,False,mubu,qimu,4 5,mubu,5 10
5ptfmrj3scxesqk,nom,356,2afc,2435,236055,triplet,0,True,buxoje,buxoje,10 11 12,xoburu,11 10 1
5ptfmrj3scxesqk,nom,359,2afc,2705,240746,pair,1,False,xoqi,xoje,11 12,xoqi,11 4
5ptfmrj3scxesqk,nom,362,2afc,1321,244642,triplet,0,True,buxoje,buxoje,10 11 12,daqilu,8 4 3
5ptfmrj3scxesqk,nom,365,2afc,1415,247924,pair,1,True,culu,culu,2 3,buqe,10 9
5ptfmrj3scxesqk,nom,368,2afc,797,251408,triplet,1,True,qimuvu,qimuvu,4 5 6,vucuqe,6 2 9
5ptfmrj3scxesqk,nom,371,2afc,708,254747,triplet,1,True,kodaqe,kodaqe,7 8 9,kojemu,7 12 5
5ptfmrj3scxesqk,nom,374,2afc,939,257540,pair,0,False,jeda,qimu,4 5,jeda,12 8
67qo6003x0l4qb3,pfx,305,2afc,1050,164817,triplet,0,False,xocuvu,vukolu,5 1 2,xocuvu,7 12 5
67qo6003x0l4qb3,pfx,308,2afc,1090,168417,triplet,0,False,jeqeda,rudaqe,6 3 4,jeqeda,8 4 3
67qo6003x0l4qb3,pfx,311,2afc,1135,171442,pair,0,True,vuko,vuko,5 1,koru,1 6
67qo6003x0l4qb3,pfx,314,2afc,359,173706,pair,0,True,xoje,xoje,7 8,koru,1 6
67qo6003x0l4qb3,pfx,317,2afc,442,175999,pair,0,True,qimu,qimu,9 10,buqe,11 4
67qo6003x0l4qb3,pfx,320,2afc,398,179074,triplet,0,False,xocuvu,buxoje,11 7 8,xocuvu,7 12 5
67qo6003x0l4qb3,pfx,323,2afc,406,182053,triplet,1,True,cuqimu,cuqimu,12 9 10,bumuko,11 10 1
67qo6003x0l4qb3,pfx,326,2afc,844,184751,pair,1,True,daqe,daqe,3 4,cuje,12 8
67qo6003x0l4qb3,pfx,329,2afc,548,187155,pair,0,False,muqi,qimu,9 10,muqi,10 9
67qo6003x0l4qb3,pfx,332,2afc,566,189522,pair,1,False,vumu,ruda,6 3,vumu,5 10
67qo6003x0l4qb3,pfx,335,2afc,668,192084,pair,1,True,cuqi,cuqi,12 9,vumu,5 10
67qo6003x0l4qb3,pfx,338,2afc,800,194766,pair,1,True,vuko,vuko,5 1,buqe,11 4
67qo6003x0l4qb3,pfx,341,2afc,370,196966,pair,0,True,cuqi,cuqi,12 9,rulu,6 2
67qo6003x0l4qb3,pfx,344,2afc,485,199311,pair,0,False,muqi,kolu,1 2,muqi,10 9
67qo6003x0l4qb3,pfx,347,2afc,365,201632,pair,0,True,xoje,xoje,7 8,xocu,7 12
67qo6003x0l4qb3,pfx,350,2afc,306,204502,triplet,1,True,buxoje,buxoje,11 7 8,ruluqi,6 2 9
67qo6003x0l4qb3,pfx,353,2afc,1211,208307,triplet,1,True,vukolu,vukolu,5 1 2,bumuko,11 10 1
67qo6003x0l4qb3,pfx,356,2afc,451,210537,pair,1,False,dabu,buxo,11 7,dabu,3 11
67qo6003x0l4qb3,pfx,359,2afc,426,212863,pair,0,True,kolu,kolu,1 2,xocu,7 12
67qo6003x0l4qb3,pfx,362,2afc,970,215576,pair,0,True,daqe,daqe,3 4,dabu,3 11
67qo6003x0l4qb3,pfx,365,2afc,2123,219519,pair,0,True,buxo,buxo,11 7,rulu,6 2
67qo6003x0l4qb3,pfx,368,2afc,328,221655,pair,1,False,cuje,ruda,6 3,cuje,12 8
67qo6003x0l4qb3,pfx,371,2afc,451,224678,triplet,0,True,cuqimu,cuqimu,12 9 10,jeqeda,8 4 3
67qo6003x0l4qb3,pfx,374,2afc,404,227571,triplet,0,False,ruluqi,rudaqe,6 3 4,ruluqi,6 2 9
n5tx1s920l667s3,nom,305,2afc,4627,200953,pair,1,True,rucu,rucu,1 2,xoqi,11 4
n5tx1s920l667s3,nom,308,2afc,4561,207337,pair,0,False,jeda,qimu,4 5,jeda,12 8
n5tx1s920l667s3,nom,311,2afc,781,210737,triplet,0,True,kodaqe,kodaqe,7 8 9,vucuqe,6 2 9
n5tx1s920l667s3,nom,314,2afc,1535,214161,pair,0,True,culu,culu,2 3,koje,7 12
n5tx1s920l667s3,nom,317,2afc,649,217465,triplet,0,False,vucuqe,qimuvu,4 5 6,vucuqe,6 2 9
n5tx1s920l667s3,nom,320,2afc,601,220617,triplet,0,True,buxoje,buxoje,10 11 12,daqilu,8 4 3
n5tx1s920l667s3,nom,323,2afc,3207,225673,pair,0,True,muvu,muvu,5 6,jeda,12 8
n5tx1s920l667s3,nom,326,2afc,639,228145,pair,0,True,rucu,rucu,1 2,ruvu,1 6
n5tx1s920l667s3,nom,329,2afc,705,230761,pair,0,True,xoje,xoje,11 12,buqe,10 9
n5tx1s920l667s3,nom,332,2afc,705,233321,pair,0,True,koda,koda,7 8,vucu,6 2
n5tx1s920l667s3,nom,335,2afc,525,235681,pair,1,False,buqe,culu,2 3,buqe,10 9
n5tx1s920l667s3,nom,338,2afc,1220,239506,triplet,0,True,kodaqe,kodaqe,7 8 9,kojemu,7 12 5
n5tx1s920l667s3,nom,341,2afc,2381,244416,triplet,1,True,ruculu,ruculu,1 2 3,xoburu,11 10 1
n5tx1s920l667s3,nom,344,2afc,1409,247784,pair,0,False,xoqi,xoje,11 12,xoqi,11 4
n5tx1s920l667s3,nom,347,2afc,735,250360,pair,1,True,buxo,buxo,10 11,mubu,5 10
n5tx1s920l667s3,nom,350,2afc,489,252664,pair,1,True,qimu,qimu,4 5,mubu,5 10
n5tx1s920l667s3,nom,353,2afc,530,255096,pair,1,False,luxo,muvu,5 6,luxo,3 11
n5tx1s920l667s3,nom,356,2afc,519,257464,pair,0,True,koda,koda,7 8,luxo,3 11
n5tx1s920l667s3,nom,359,2afc,505,259840,pair,1,False,koje,daqe,8 9,koje,7 12
n5tx1s920l667s3,nom,362,2afc,471,262136,pair,1,True,daqe,daqe,8 9,ruvu,1 6
n5tx1s920l667s3,nom,365,2afc,563,265248,triplet,0,True,qimuvu,qimuvu,4 5 6,daqilu,8 4 3
n5tx1s920l667s3,nom,368,2afc,615,267760,pair,1,True,buxo,buxo,10 11,vucu,6 2
n5tx1s920l667s3,nom,371,2afc,767,271112,triplet,1,True,buxoje,buxoje,10 11 12,xoburu,11 10 1
n5tx1s920l667s3,nom,374,2afc,1017,274712,triplet,1,False,kojemu,ruculu,1 2 3,kojemu,7 12 5
nwklcmto3c4p0yk,nom,305,2afc,3276,414211,triplet,0,True,qimuvu,qimuvu,4 5 6,daqilu,8 4 3
nwklcmto3c4p0yk,nom,308,2afc,1290,417359,pair,0,False,vucu,koda,7 8,vucu,6 2
nwklcmto3c4p0yk,nom,311,2afc,2580,421893,pair,0,True,xoje,xoje,11 12,xoqi,11 4
nwklcmto3c4p0yk,nom,314,2afc,521,424261,pair,0,True,muvu,muvu,5 6,jeda,12 8
nwklcmto3c4p0yk,nom,317,2afc,3021,429828,triplet,1,False,daqilu,buxoje,10 11 12,daqilu,8 4 3
nwklcmto3c4p0yk,nom,320,2afc,1935,433594,pair,0,False,ruvu,rucu,1 2,ruvu,1 6
nwklcmto3c4p0yk,nom,323,2afc,578,436062,pair,1,False,koje,culu,2 3,koje,7 12
nwklcmto3c4p0yk,nom,326,2afc,492,439144,triplet,0,True,buxoje,buxoje,10 11 12,xoburu,11 10 1
nwklcmto3c4p0yk,nom,329,2afc,1258,442278,pair,0,False,xoqi,rucu,1 2,xoqi,11 4
nwklcmto3c4p0yk,nom,332,2afc,1102,445993,triplet,0,False,vucuqe,kodaqe,7 8 9,vucuqe,6 2 9
nwklcmto3c4p0yk,nom,335,2afc,997,448811,pair,0,False,ruvu,daqe,8 9,ruvu,1 6
nwklcmto3c4p0yk,nom,338,2afc,483,451161,pair,1,False,koje,daqe,8 9,koje,7 12
nwklcmto3c4p0yk,nom,341,2afc,952,453945,pair,1,True,qimu,qimu,4 5,jeda,12 8
nwklcmto3c4p0yk,nom,344,2afc,1963,457745,pair,0,False,buqe,culu,2 3,buqe,10 9
nwklcmto3c4p0yk,nom,347,2afc,5743,465327,pair,1,False,luxo,koda,7 8,luxo,3 11
nwklcmto3c4p0yk,nom,350,2afc,549,468529,triplet,0,True,qimuvu,qimuvu,4 5 6,vucuqe,6 2 9
nwklcmto3c4p0yk,nom,353,2afc,594,471011,pair,1,True,muvu,muvu,5 6,luxo,3 11
nwklcmto3c4p0yk,nom,356,2afc,1437,474344,pair,0,False,vucu,buxo,10 11,vucu,6 2
nwklcmto3c4p0yk,nom,359,2afc,2961,479127,pair,0,True,qimu,qimu,4 5,mubu,5 10
nwklcmto3c4p0yk,nom,362,2afc,582,481612,pair,0,True,xoje,xoje,11 12,buqe,10 9
nwklcmto3c4p0yk,nom,365,2afc,441,484628,triplet,0,False,kojemu,ruculu,1 2 3,kojemu,7 12 5
nwklcmto3c4p0yk,nom,368,2afc,643,487795,triplet,1,False,xoburu,ruculu,1 2 3,xoburu,11 10 1
nwklcmto3c4p0yk,nom,371,2afc,539,490161,pair,0,True,buxo,buxo,10 11,mubu,5 10
nwklcmto3c4p0yk,nom,374,2afc,987,493744,triplet,1,False,kojemu,kodaqe,7 8 9,kojemu,7 12 5
oztnectod95geop,nom,305,2afc,2413,305234,pair,0,False,xoqi,rucu,1 2,xoqi,11 4
oztnectod95geop,nom,308,2afc,565,307620,pair,1,True,daqe,daqe,8 9,ruvu,1 6
oztnectod95geop,nom,311,2afc,907,311072,triplet,0,True,buxoje,buxoje,10 11 12,daqilu,8 4 3
oztnectod95geop,nom,314,2afc,1118,314019,pair,1,False,jeda,qimu,4 5,jeda,12 8
oztnectod95geop,nom,317,2afc,848,317482,triplet,0,True,kodaqe,kodaqe,7 8 9,vucuqe,6 2 9
oztnectod95geop,nom,320,2afc,481,320560,triplet,0,True,kodaqe,kodaqe,7 8 9,kojemu,7 12 5
oztnectod95geop,nom,323,2afc,518,322965,pair,1,True,culu,culu,2 3,koje,7 12
oztnectod95geop,nom,326,2afc,917,325727,pair,0,True,muvu,muvu,5 6,jeda,12 8
oztnectod95geop,nom,329,2afc,502,328117,pair,1,True,muvu,muvu,5 6,luxo,3 11
oztnectod95geop,nom,332,2afc,963,330909,pair,1,True,rucu,rucu,1 2,ruvu,1 6
oztnectod95geop,nom,335,2afc,765,333494,pair,0,True,qimu,qimu,4 5,mubu,5 10
oztnectod95geop,nom,338,2afc,4098,340171,triplet,0,True,ruculu,ruculu,1 2 3,kojemu,7 12 5
oztnectod95geop,nom,341,2afc,847,343603,triplet,0,True,buxoje,buxoje,10 11 12,xoburu,11 10 1
oztnectod95geop,nom,344,2afc,835,347090,triplet,0,True,qimuvu,qimuvu,4 5 6,vucuqe,6 2 9
oztnectod95geop,nom,347,2afc,704,349701,pair,1,True,xoje,xoje,11 12,buqe,10 9
oztnectod95geop,nom,350,2afc,1217,352742,pair,0,True,buxo,buxo,10 11,mubu,5 10
oztnectod95geop,nom,353,2afc,506,355140,pair,1,False,vucu,buxo,10 11,vucu,6 2
oztnectod95geop,nom,356,2afc,900,358564,triplet,1,True,ruculu,ruculu,1 2 3,xoburu,11 10 1
oztnectod95geop,nom,359,2afc,1782,362884,triplet,0,False,daqilu,qimuvu,4 5 6,daqilu,8 4 3
oztnectod95geop,nom,362,2afc,777,365517,pair,0,False,vucu,koda,7 8,vucu,6 2
oztnectod95geop,nom,365,2afc,1295,368766,pair,1,True,xoje,xoje,11 12,xoqi,11 4
oztnectod95geop,nom,368,2afc,1018,371625,pair,0,True,koda,koda,7 8,luxo,3 11
oztnectod95geop,nom,371,2afc,650,374142,pair,1,True,daqe,daqe,8 9,koje,7 12
oztnectod95geop,nom,374,2afc,526,376503,pair,0,True,culu,culu,2 3,buqe,10 9
z9h56zzqus65xgo,sfx,305,2afc,4392,283967,pair,0,True,qimu,qimu,9 10,lucu,6 2
z9h56zzqus65xgo,sfx,308,2afc,3123,288967,pair,0,True,qimu,qimu,9 10,jemu,5 10
z9h56zzqus65xgo,sfx,311,2afc,1029,292623,triplet,1,True,kodavu,kodavu,7 8 11,koqeje,7 12 5
z9h56zzqus65xgo,sfx,314,2afc,837,295392,pair,0,True,muqe,muqe,10 12,vuxo,11 4
z9h56zzqus65xgo,sfx,317,2afc,782,298696,triplet,0,True,buxolu,buxolu,3 4 6,daxobu,8 4 3
z9h56zzqus65xgo,sfx,320,2afc,853,301328,pair,0,True,davu,davu,8 11,rulu,1 6
z9h56zzqus65xgo,sfx,323,2afc,615,303809,pair,1,False,koqe,davu,8 11,koqe,7 12
z9h56zzqus65xgo,sfx,326,2afc,1357,307041,pair,0,False,jemu,buxo,3 4,jemu,5 10
z9h56zzqus65xgo,sfx,329,2afc,1777,310682,pair,0,True,muqe,muqe,10 12,muqi,10 9
z9h56zzqus65xgo,sfx,332,2afc,840,314074,triplet,1,True,qimuqe,qimuqe,9 10 12,daxobu,8 4 3
z9h56zzqus65xgo,sfx,335,2afc,1606,318330,triplet,0,False,koqeje,rucuje,1 2 5,koqeje,7 12 5
z9h56zzqus65xgo,sfx,338,2afc,4799,324923,pair,0,True,rucu,rucu,1 2,rulu,1 6
z9h56zzqus65xgo,sfx,341,2afc,2514,329308,pair,1,True,xolu,xolu,4 6,buvu,3 11
z9h56zzqus65xgo,sfx,344,2afc,713,332588,triplet,0,False,lucuqi,buxolu,3 4 6,lucuqi,6 2 9
z9h56zzqus65xgo,sfx,347,2afc,948,335462,pair,0,False,koqe,cuje,2 5,koqe,7 12
z9h56zzqus65xgo,sfx,350,2afc,895,338940,triplet,1,True,qimuqe,qimuqe,9 10 12,vumuru,11 10 1
z9h56zzqus65xgo,sfx,353,2afc,1157,342661,triplet,1,False,lucuqi,kodavu,7 8 11,lucuqi,6 2 9
z9h56zzqus65xgo,sfx,356,2afc,1126,345670,pair,0,False,muqi,cuje,2 5,muqi,10 9
z9h56zzqus65xgo,sfx,359,2afc,1274,348758,pair,1,True,koda,koda,7 8,buvu,3 11
z9h56zzqus65xgo,sfx,362,2afc,944,352278,triplet,1,True,rucuje,rucuje,1 2 5,vumuru,11 10 1
z9h56zzqus65xgo,sfx,365,2afc,1537,355711,pair,0,True,rucu,rucu,1 2,vuxo,11 4
z9h56zzqus65xgo,sfx,368,2afc,820,358375,pair,0,False,qeda,xolu,4 6,qeda,12 8
z9h56zzqus65xgo,sfx,371,2afc,1475,361679,pair,0,False,qeda,buxo,3 4,qeda,12 8
z9h56zzqus65xgo,sfx,374,2afc,4203,367697,pair,0,False,lucu,koda,7 8,lucu,6 2
z5yc0sb2wds2n2c,pfx,305,2afc,1416,202948,pair,1,False,muqi,kolu,1 2,muqi,10 9
z5yc0sb2wds2n2c,pfx,308,2afc,2690,208222,triplet,0,False,ruluqi,buxoje,11 7 8,ruluqi,6 2 9
z5yc0sb2wds2n2c,pfx,311,2afc,979,211009,pair,0,True,ruda,ruda,6 3,cuje,12 8
z5yc0sb2wds2n2c,pfx,314,2afc,865,213787,pair,1,True,xoje,xoje,7 8,koru,1 6
z5yc0sb2wds2n2c,pfx,317,2afc,659,216281,pair,1,True,cuqi,cuqi,12 9,rulu,6 2
z5yc0sb2wds2n2c,pfx,320,2afc,1687,220479,triplet,0,True,rudaqe,rudaqe,6 3 4,jeqeda,8 4 3
z5yc0sb2wds2n2c,pfx,323,2afc,680,223842,triplet,1,True,vukolu,vukolu,5 1 2,xocuvu,7 12 5
z5yc0sb2wds2n2c,pfx,326,2afc,488,226220,pair,0,True,cuqi,cuqi,12 9,vumu,5 10
z5yc0sb2wds2n2c,pfx,329,2afc,450,228632,pair,1,True,xoje,xoje,7 8,xocu,7 12
z5yc0sb2wds2n2c,pfx,332,2afc,497,230979,pair,0,False,buqe,qimu,9 10,buqe,11 4
z5yc0sb2wds2n2c,pfx,335,2afc,1046,233828,pair,0,False,vumu,ruda,6 3,vumu,5 10
z5yc0sb2wds2n2c,pfx,338,2afc,396,236117,pair,1,True,kolu,kolu,1 2,xocu,7 12
z5yc0sb2wds2n2c,pfx,341,2afc,356,238327,pair,0,False,cuje,daqe,3 4,cuje,12 8
z5yc0sb2wds2n2c,pfx,344,2afc,894,241106,pair,0,True,vuko,vuko,5 1,koru,1 6
z5yc0sb2wds2n2c,pfx,347,2afc,409,243331,pair,1,False,rulu,buxo,11 7,rulu,6 2
z5yc0sb2wds2n2c,pfx,350,2afc,375,245596,pair,0,False,buqe,vuko,5 1,buqe,11 4
z5yc0sb2wds2n2c,pfx,353,2afc,907,249179,triplet,1,False,xocuvu,buxoje,11 7 8,xocuvu,7 12 5
